gss_code,five_min_area,count_5m,ten_min_area,count_10m,fifteen_min_area,count_15m,twenty_min_area,count_20m,twenty_five_min_area,count_25m,twenty_five_plus_area,count_25_plus,ward_name.x,borough_name,borough_area,os_area,open_space_with_access,med_caring,med_enjoying,med_learning,med_living,med_supplying,med_div_score,med_prox_score,med_total_score,med_func_comp,med_log_func_comp,ward_name.y,ward_hectares,borough.x,ward_name2,borough.y,ward_name,year,population,hectares,square_kilometres,population_per_hectare,population_per_square_kilometre
E05000516,389997.26005898,"39",649998.49000196,"65",690000.0799633,"69",330001.68992388,"33",119998.1000261,"12",430000.30004456,"43",Barnes,Richmond upon Thames,3009952.685,1637860.822,726579.1496,2,10,2,3,5,1,0.6,1.4,4.4,1.48160454092422,Barnes,300.994,Richmond upon Thames,Barnes,Richmond upon Thames,Barnes,"2022","10371",301,3.01,34.4551495,3445.51495
E05000517,120001.05999253,"12",439997.37989091,"44",549997.11003008,"55",259999.52010291,"26",310001.19997395,"31",4170004.97006685,"417",East Sheen,Richmond upon Thames,5833173.6,4470856.949,4352842.872,24,97,15,22,98,1,0,1,51.2,3.93573953204546,East Sheen,583.319,Richmond upon Thames,East Sheen,Richmond upon Thames,East Sheen,"2022","11515",583.5,5.835,19.73436161,1973.436161
E05000518,209999.30997304,"21",799998.46008042,"80",449999.78986933,"45",209997.55004969,"21",60001.79001349,"6",189996.15003888,"19",Fulwell and Hampton Hill,Richmond upon Thames,1917721.6,626461.3577,517977.7117,5,9,2,2,8,1,0.8,1.6,5.2,1.64865862558738,Fulwell and Hampton Hill,191.772,Richmond upon Thames,Fulwell and Hampton Hill,Richmond upon Thames,Fulwell and Hampton Hill,"2022","11220",191.8,1.918,58.49843587,5849.843587
E05000519,469996.75007168,"47",980000.5600068,"98",920005.68988396,"92",579996.5099802,"58",359998.2400068,"36",6129995.91002894,"613","Ham, Petersham and Richmond Riverside",Richmond upon Thames,9432716.54,7724522.864,6770822.991,1,4,1,2,4,0.8,0,1,2.6,0.955511445027436,"Ham, Petersham and Richmond Riverside",943.267,Richmond upon Thames,"Ham, Petersham and Richmond Riverside",Richmond upon Thames,Ham Petersham and Richmond River,"2022","11205",944.6,9.446,11.86216388,1186.216388
E05000520,704214.520849,"70",879719.85756069,"87",612457.67575234,"61",364809.31732872,"36",251127.14429895,"25",4075370.20097837,"406",Hampton,Richmond upon Thames,6877229.15,5137501.331,3587299.007,2,5,1,2,3,0.8,0,1,2.8,1.02961941718116,Hampton,687.724,Richmond upon Thames,Hampton,Richmond upon Thames,Hampton,"2022","10889",687.7,6.877,15.83393922,1583.393922
E05000521,359998.1700234,"36",639996.48000623,"64",470002.78993528,"47",329997.59995134,"33",70000.33001521,"7",69999.70003515,"7",Hampton North,Richmond upon Thames,1949816.875,549801.8424,158358.3677,1,1,1,2,0,0.8,0.8,1.4,1,0,Hampton North,194.98,Richmond upon Thames,Hampton North,Richmond upon Thames,Hampton North,"2022","9712",195,1.95,49.80512821,4980.512821
E05000522,280004.1700266,"28",459999.51994792,"46",609994.43008858,"61",370003.30005128,"37",220003.52000691,"22",779999.6599865,"78",Hampton Wick,Richmond upon Thames,2745599.525,1371490.583,767654.8703,4,18,0,2,4,0.8,0.4,1.2,3.6,1.28093384546206,Hampton Wick,274.552,Richmond upon Thames,Hampton Wick,Richmond upon Thames,Hampton Wick,"2022","11565",274.6,2.746,42.11580481,4211.580481
E05000523,89998.9999113,"9",329999.92011749,"33",739999.54991641,"74",489998.47002981,"49",229999.59005657,"23",69999.70003451,"7",Heathfield,Richmond upon Thames,1910557.345,516932.847,279583.8372,2,11,1,5,10,1,0.6,1.4,5.8,1.75785791755237,Heathfield,191.058,Richmond upon Thames,Heathfield,Richmond upon Thames,Heathfield,"2022","11205",191.2,1.912,58.60355649,5860.355649
E05000524,640000.69006353,"64",1040005.43993325,"104",670006.16000583,"67",319997.28002473,"32",299998.9599468,"30",309998.74002351,"31",Kew,Richmond upon Thames,3576261.32,2026065.652,477317.1137,1,4,1,2,2,0.8,0.8,1.4,1.8,0.587786664902119,Kew,357.625,Richmond upon Thames,Kew,Richmond upon Thames,Kew,"2022","12285",357.5,3.575,34.36363636,3436.363636
E05000525,260000.79997748,"26",580001.71996697,"58",330002.54001973,"33",210001.12002803,"21",80001.08005283,"8",309994.07995158,"31",Mortlake and Barnes Common,Richmond upon Thames,1936085.385,757675.4235,628495.4828,1,7,1,2,5,1,0.6,1.6,1.6,0.470003629245736,Mortlake and Barnes Common,193.608,Richmond upon Thames,Mortlake and Barnes Common,Richmond upon Thames,Mortlake and Barnes Common,"2022","12126",193.8,1.938,62.56965944,6256.965944
E05000526,359998.90998609,"36",720003.10010402,"72",389999.35996424,"39",309999.58003432,"31",69999.70995274,"7",900004.4000067,"90",North Richmond,Richmond upon Thames,2801472.2,1514876.438,387799.9644,1,2,1,2,2,0.8,0.6,1.4,1.2,0.182321556793955,North Richmond,280.147,Richmond upon Thames,North Richmond,Richmond upon Thames,North Richmond,"2022","12319",280,2.8,43.99642857,4399.642857
E05000527,359998.93998464,"36",670000.13996016,"67",609996.10011166,"61",209999.27997522,"21",60001.7800129,"6",109997.13003996,"11",St. Margarets and North Twickenham,Richmond upon Thames,2007612.36,472871.0339,150839.3239,1,2,1,2,0,0.6,0.8,1.4,1.4,0.336472236621213,St. Margarets and North Twickenham,200.763,Richmond upon Thames,St. Margarets and North Twickenham,Richmond upon Thames,St Margarets and North Twickenha,"2022","13353",200.6,2.006,66.56530409,6656.530409
E05000528,259992.85010938,"26",830000.71988051,"83",600004.84994713,"60",409996.12998477,"41",149999.20006632,"15",450002.95994963,"45",South Richmond,Richmond upon Thames,2691385.525,1274590.883,957453.807,1,4,4,3,8,0.8,0.6,1.4,2.6,0.955511445027436,South Richmond,269.139,Richmond upon Thames,South Richmond,Richmond upon Thames,South Richmond,"2022","11547",269.2,2.692,42.89375929,4289.375929
E05000529,380003.72002603,"38",660000.40996498,"66",509999.86002328,"51",160003.1999835,"16",,,,,South Twickenham,Richmond upon Thames,1727279.155,461540.6517,98869.83492,1,4,1,2,3,0.8,0.8,1.4,2.4,0.8754687373539,South Twickenham,172.727,Richmond upon Thames,South Twickenham,Richmond upon Thames,South Twickenham,"2022","10773",172.7,1.727,62.37984945,6237.984945
E05000530,369999.3200435,"37",650001.50004821,"65",570000.04993212,"57",289998.38002326,"29",59999.96004051,"6",2350004.38996973,"235",Teddington,Richmond upon Thames,4295466.775,2749805.247,2649500.198,0,5,0,1,0,0.6,0,0.6,1.2,0.182321556793955,Teddington,429.55,Richmond upon Thames,Teddington,Richmond upon Thames,Teddington,"2022","11438",429.6,4.296,26.62476723,2662.476723
E05000531,239999.50993543,"24",629998.36003212,"63",560001.31006317,"56",270001.06990535,"27",179999.08002845,"18",99998.61003801,"10",Twickenham Riverside,Richmond upon Thames,1964302.13,742217.0836,562379.5976,1,5,3,2,0,0.8,0.6,1.4,1.6,0.470003629245736,Twickenham Riverside,196.431,Richmond upon Thames,Twickenham Riverside,Richmond upon Thames,Twickenham Riverside,"2022","11324",196.2,1.962,57.7166157,5771.66157
E05000532,200002.00001356,"20",729995.90994512,"73",470000.66996673,"47",289996.59004863,"29",280002.28997202,"28",470001.91000778,"47",West Twickenham,Richmond upon Thames,2458568.58,1120504.042,197623.0652,2,3,2,6,5,0.8,0.6,1.4,3.6,1.28093384546206,West Twickenham,245.856,Richmond upon Thames,West Twickenham,Richmond upon Thames,West Twickenham,"2022","11378",245.6,2.456,46.32736156,4632.736156
E05000533,179999.51005777,"18",660004.36992673,"66",449997.08996787,"45",129999.27001336,"13",20000.3100001,"2",169997.35003038,"17",Whitton,Richmond upon Thames,1625982.86,345350.2144,71786.15388,2,4,0,2,0,0.6,0.8,1.4,1.6,0.470003629245736,Whitton,162.597,Richmond upon Thames,Whitton,Richmond upon Thames,Whitton,"2022","10826",162.3,1.623,66.70363524,6670.363524
E05000534,359996.31000258,"36",450002.12002019,"45",79997.44002547,"8",19998.50002821,"2",,,,,Brunswick Park,Southwark,934391.265,65673.68863,18205.66467,2,8,1,4,5,1,0.8,1.8,3.6,1.28093384546206,Brunswick Park,93.441,Southwark,Brunswick Park,Southwark,Brunswick Park,"2022","13803",93.5,0.935,147.6256684,14762.56684
E05000535,89999.71997136,"9",259998.68000917,"26",370001.98002752,"37",180000.90000083,"18",30000.8900062,"3",30000.05999561,"3",Camberwell Green,Southwark,974638.605,15670.57544,15670.54669,2,18,3,7,7,1,0.6,1.6,7.4,2.00148000021012,Camberwell Green,97.461,Southwark,Camberwell Green,Southwark,Camberwell Green,"2022","16900",97.5,0.975,173.3333333,17333.33333
E05000536,90001.8600079,"9",260000.14999885,"26",410001.1300399,"41",429997.47994429,"43",270004.57998282,"27",100003.2900258,"10",Cathedrals,Southwark,1768245.07,278161.298,277582.1097,0,6,1,1,4,0.8,0.4,1.2,2.4,0.8754687373539,Cathedrals,176.822,Southwark,Cathedrals,Southwark,Cathedrals,"2022","21668",176.3,1.763,122.9041407,12290.41407
E05000537,259997.51001531,"26",390001.45001528,"39",139999.38998942,"14",29998.91000175,"3",,,,,Chaucer,Southwark,819747.15,45743.67178,21203.96637,0,2,1,4,1,0.8,0.8,1.8,1.4,0.336472236621213,Chaucer,81.977,Southwark,Chaucer,Southwark,Chaucer,"2022","16160",82.3,0.823,196.3547995,19635.47995
E05000538,390005.49002434,"39",709994.66990226,"71",329998.63004151,"33",220001.53000235,"22",190000.46004534,"19",1410003.8100017,"141",College,Southwark,3233254.09,1413052.63,403974.4827,0,5,0,2,1,0.6,0.4,1,1.6,0.470003629245735,College,323.324,Southwark,College,Southwark,College,"2022","12736",323.4,3.234,39.38157081,3938.157081
E05000539,310001.35000701,"31",580002.39999308,"58",100000.42992753,"10",30000.90000669,"3",,,,,East Dulwich,Southwark,1020690.79,7451.437044,0.0001,1,11,1,2,3,0.8,0.8,1.8,3.4,1.22377543162212,East Dulwich,102.069,Southwark,East Dulwich,Southwark,East Dulwich,"2022","13719",101.9,1.019,134.6319921,13463.19921
E05000540,330001.53997415,"33",560000.49996886,"56",119999.08007154,"12",49999.21000352,"5",39999.649957,"4",39998.61999702,"4",East Walworth,Southwark,1146618.41,276578.692,257437.3774,0,5,1,3,1,0.8,0.8,1.6,1.8,0.587786664902119,East Walworth,114.662,Southwark,East Walworth,Southwark,East Walworth,"2022","16030",114.4,1.144,140.1223776,14012.23776
E05000541,179999.89004085,"18",329997.9100141,"33",319999.88992419,"32",70002.38001969,"7",19999.49998919,"2",,,Faraday,Southwark,878155.24,263419.067,255750.8367,0,5,0,3,0,0.4,0.8,1.2,1.4,0.336472236621213,Faraday,87.815,Southwark,Faraday,Southwark,Faraday,"2022","14516",87.7,0.877,165.5188141,16551.88141
E05000542,160001.71999338,"16",550000.40007669,"55",330002.87991761,"33",149997.49004244,"15",29999.87996382,"3",,,Grange,Southwark,1214555.12,54150.30272,20932.15033,0,5,0,3,1,0.6,0.8,1.4,1.6,0.470003629245736,Grange,121.453,Southwark,Grange,Southwark,Grange,"2022","19215",120.5,1.205,159.4605809,15946.05809
E05000543,399997.77009705,"40",780000.35003356,"78",210000.91999684,"21",19999.4899896,"2",30000.0699959,"3",,,Livesey,Southwark,1438306.915,65123.23417,13502.43619,2,8,4,3,4,0.8,0.8,1.8,3.2,1.16315080980568,Livesey,143.832,Southwark,Livesey,Southwark,Livesey,"2022","18067",143.6,1.436,125.8147632,12581.47632
E05000544,159998.88997723,"16",429999.67006816,"43",170002.57999554,"17",50000.3999965,"5",,,,,Newington,Southwark,833605.69,30818.4735,6208.572685,0,5,0,3,0,0.6,0.8,1.4,1.6,0.470003629245736,Newington,83.358,Southwark,Newington,Southwark,Newington,"2022","15616",83.2,0.832,187.6923077,18769.23077
E05000545,279999.48995731,"28",509998.23000153,"51",220003.20002566,"22",109996.36002716,"11",49999.57998429,"5",149997.96999013,"15",Nunhead,Southwark,1328405.02,266883.9897,8534.502283,1,5,1,3.5,1,0.8,0.8,1.6,3,1.09861228866811,Nunhead,132.84,Southwark,Nunhead,Southwark,Nunhead,"2022","14866",132.2,1.322,112.4508321,11245.08321
E05000546,250000.25997082,"25",429997.59997982,"43",170002.30999942,"17",,,,,,,Peckham,Southwark,869657.75,60573.67881,60573.7435,1,3,0,2,2,0.6,0.8,1.6,2.4,0.8754687373539,Peckham,86.966,Southwark,Peckham,Southwark,Peckham,"2022","16038",87.2,0.872,183.9220183,18392.20183
E05000547,499990.0699607,"50",690001.74006744,"69",350002.57002239,"35",250004.25998212,"25",199998.69996784,"20",279996.48007303,"28",Peckham Rye,Southwark,2252414.96,1029382.064,847140.2673,1,4,1,2,0,0.6,0.8,1.4,1.2,0.182321556793955,Peckham Rye,225.242,Southwark,Peckham Rye,Southwark,Peckham Rye,"2022","14643",225.3,2.253,64.99334221,6499.334221
E05000548,149999.14998351,"15",330000.85999535,"33",280003.49996578,"28",139995.44006122,"14",120000.89996005,"12",,,Riverside,Southwark,1328199.35,307480.7545,276904.0217,1,7,1,2,2,1,0.6,1.6,2.6,0.955511445027436,Riverside,132.822,Southwark,Riverside,Southwark,Riverside,"2022","17500",133.2,1.332,131.3813814,13138.13814
E05000549,230002.09000652,"23",549996.13995237,"55",430001.16003998,"43",160000.45005017,"16",20000.3300006,"2",,,Rotherhithe,Southwark,1490518.555,508781.6752,475984.8122,0,5,1,5,3,0.6,0.8,1.6,2.2,0.78845736036427,Rotherhithe,149.05,Southwark,Rotherhithe,Southwark,Rotherhithe,"2022","17422",149.2,1.492,116.769437,11676.9437
E05000550,140002.89006611,"14",509998.0499702,"51",300000.97995009,"30",19998.49002843,"2",9999.7499945,"1",,,South Bermondsey,Southwark,973618.58,29340.27755,0.0001,0,10,2,3,1,0.8,0.8,1.6,4.6,1.52605630349505,South Bermondsey,97.363,Southwark,South Bermondsey,Southwark,South Bermondsey,"2022","15196",97.3,0.973,156.1767729,15617.67729
E05000551,409993.20000436,"41",640004.01005621,"64",210001.2799781,"21",39999.82998998,"4",,,9998.75003352,"1",South Camberwell,Southwark,1331489.395,264857.9207,61541.98775,0,2,1,3,1,0.8,0.8,1.6,1.6,0.470003629245736,South Camberwell,133.149,Southwark,South Camberwell,Southwark,South Camberwell,"2022","13276",133.1,1.331,99.74455297,9974.455297
E05000552,319997.62000635,"32",430005.09998239,"43",509999.78999177,"51",129998.65003267,"13",90000.01995424,"9",,,Surrey Docks,Southwark,1900620.275,765851.5941,721483.9114,0,5,3,2,3,0.8,0.8,1.4,2.2,0.78845736036427,Surrey Docks,190.062,Southwark,Surrey Docks,Southwark,Surrey Docks,"2022","17285",190.1,1.901,90.92582851,9092.582851
E05000553,300002.43993979,"30",649999.1299811,"65",410002.30002968,"41",39999.81999059,"4",19999.48998941,"2",,,The Lane,Southwark,1388894.665,83063.23335,42406.62914,2,5,1,4,7,1,0.8,1.6,3,1.09861228866811,The Lane,138.888,Southwark,The Lane,Southwark,The Lane,"2022","17139",139,1.39,123.3021583,12330.21583
E05000554,449998.3600438,"45",819992.82006739,"82",570009.14996002,"57",319999.63001044,"32",159998.71994393,"16",459998.02997143,"46",Village,Southwark,2787414.565,943232.3615,501297.7104,3,5,1.5,5,1,1,0.6,1.6,3.6,1.27472258546279,Village,278.745,Southwark,Village,Southwark,Village,"2022","13029",278.8,2.788,46.73242468,4673.242468
E05000555,579996.14006578,"58",1140010.68004654,"114",1060001.28993118,"106",649995.16005545,"65",590003.64997878,"59",1009994.80000504,"101",Beddington North,Sutton,4988226.87,2644568.198,599118.1544,2,1,0,2,4,0.6,0.6,1.2,1.4,0.336472236621213,Beddington North,498.821,Sutton,Beddington North,Sutton,Beddington North,"2022","10848",498,4.98,21.78313253,2178.313253
E05000556,319998.89996342,"32",809994.05995169,"81",580008.62005531,"58",289999.97996273,"29",279996.19999291,"28",759996.79003355,"76",Beddington South,Sutton,3061068.495,1195302.081,739727.7119,1,3,0,3,0,0.6,0.6,1.2,1.2,0.182321556793955,Beddington South,306.104,Sutton,Beddington South,Sutton,Beddington South,"2022","11360",306.1,3.061,37.11205488,3711.205488
E05000557,198297.2650377,"20",251030.60826032,"25",430811.16289731,"43",401414.09928162,"41",280530.66268658,"28",765388.17190655,"76",Belmont,Sutton,2333283.015,443699.3052,90991.20149,1,3,4,6,1,1,0.4,1.4,3,1.09861228866811,Belmont,233.332,Sutton,Belmont,Sutton,Belmont,"2022","10935",233.7,2.337,46.79075738,4679.075738
E05000558,420000.62003348,"42",969993.92997451,"97",430003.80003826,"43",129996.64002692,"13",80000.92993938,"8",,,Carshalton Central,Sutton,2023844.435,544993.5255,230449.53,1,4,1,2,1,0.8,0.8,1.6,2.2,0.78845736036427,Carshalton Central,202.382,Sutton,Carshalton Central,Sutton,Carshalton Central,"2022","11473",202.7,2.027,56.60088801,5660.088801
E05000559,545897.38485222,"55",409998.30994019,"41",310000.03004727,"31",310000.05996603,"31",310001.24005735,"31",5208594.51535762,"521",Carshalton South and Clockhouse,Sutton,7053358.275,4811237.577,790916.4479,4,3,0,4,1,0.6,0,0.6,2.2,0.78845736036427,Carshalton South and Clockhouse,705.342,Sutton,Carshalton South and Clockhouse,Sutton,Carshalton South and Clockhouse,"2022","10973",705.6,7.056,15.55130385,1555.130385
E05000560,259999.9700483,"26",530002.91000779,"53",437541.46746855,"44",331586.89349576,"33",258084.77960897,"26",2096817.44031572,"212",Cheam,Sutton,3930393.805,972285.1325,258356.8909,6,8,1,10,6,1,0,1,6.2,1.82454929205105,Cheam,393.038,Sutton,Cheam,Sutton,Cheam,"2022","11449",393.8,3.938,29.07313357,2907.313357
E05000561,220000.47995972,"22",450937.30722545,"46",433674.35328544,"43",306931.29224627,"30",253027.67121104,"24",283675.934551,"30",Nonsuch,Sutton,1907035.94,197591.9533,132300.6923,9,39,7,5,29,1,0.6,1.4,21.4,3.06339092202781,Nonsuch,190.702,Sutton,Nonsuch,Sutton,Nonsuch,"2022","11597",190.6,1.906,60.84470094,6084.470094
E05000562,200000.84993767,"20",580003.3999554,"58",420000.07010245,"42",170000.50002902,"17",79998.47998583,"8",49999.54998401,"5",St. Helier,Sutton,1496690.685,385943.212,247000.6232,3,9,1,2,10,1,0.8,1.6,4.4,1.48160454092422,St. Helier,149.667,Sutton,St. Helier,Sutton,St Helier,"2022","12512",150,1.5,83.41333333,8341.333333
E05000563,440005.68990682,"44",860002.94024019,"86",569998.69999064,"57",69998.88994143,"7",19998.50002802,"2",,,Stonecot,Sutton,1983603.455,425923.8634,340145.8599,1,6,0,2,5,0.8,0.8,1.4,3,1.09861228866811,Stonecot,198.358,Sutton,Stonecot,Sutton,Stonecot,"2022","11331",198.1,1.981,57.19838465,5719.838465
E05000564,200001.23008583,"20",720001.73991404,"72",369992.16002118,"37",20001.1400122,"2",,,,,Sutton Central,Sutton,1310449.73,168633.0161,59506.77601,2,3,1,7,1,1,0.8,1.6,2.2,0.78845736036427,Sutton Central,131.048,Sutton,Sutton Central,Sutton,Sutton Central,"2022","14326",131,1.31,109.3587786,10935.87786
E05000565,330001.73008894,"33",669999.52988197,"67",589999.00999035,"59",180002.67997475,"18",90001.85000919,"9",29999.07003393,"3",Sutton North,Sutton,1873676.725,534324.1541,283360.8636,0,2,0,2,1,0.6,0.8,1.4,1.2,0.182321556793955,Sutton North,187.372,Sutton,Sutton North,Sutton,Sutton North,"2022","12305",187.5,1.875,65.62666667,6562.666667
E05000567,220003.37997459,"22",729996.62000646,"73",590000.04003365,"59",219997.82997557,"22",20001.1500118,"2",,,Sutton West,Sutton,1782157.72,411851.4774,150801.3098,2,2,0,1,1,0.6,0.8,1.4,1.2,0.182321556793955,Sutton West,178.215,Sutton,Sutton West,Sutton,Sutton West,"2022","11761",177.9,1.779,66.11017426,6611.017426
E05000568,360001.91003432,"36",349995.40993307,"35",380001.12004146,"38",209999.62995563,"21",100000.59004172,"10",49999.37995281,"5",The Wrythe,Sutton,1483599.135,267101.2314,82269.94636,2,11,4,5,11,1,0.6,1.6,6.6,1.88706964903238,The Wrythe,148.361,Sutton,The Wrythe,Sutton,The Wrythe,"2022","11763",148.2,1.482,79.37246964,7937.246964
E05000569,209996.93998747,"21",520003.1600137,"52",540001.97994225,"54",219998.72006804,"22",49998.71997373,"5",100001.59000328,"10",Wallington North,Sutton,1619271.53,311010.7681,170665.0323,4,8,1,5,8,0.8,0.6,1.6,5,1.6094379124341,Wallington North,161.927,Sutton,Wallington North,Sutton,Wallington North,"2022","12247",161.7,1.617,75.73902288,7573.902288
E05000570,220000.0500123,"22",760000.31994572,"76",359994.50003109,"36",169999.76998133,"17",70002.35001921,"7",119999.91999883,"12",Wallington South,Sutton,1717998.755,162589.5242,17.35837371,4,8,2,4,5,1,0.8,1.4,4.2,1.43508452528932,Wallington South,171.798,Sutton,Wallington South,Sutton,Wallington South,"2022","11416",171.9,1.719,66.4107039,6641.07039
E05000571,260001.94005375,"26",620005.64994733,"62",479996.49016493,"48",369996.07983,"37",139997.72004956,"14",170002.95997724,"17",Wandle Valley,Sutton,2053689.6,832674.878,414962.7171,3,7,1,4,7,1,0.6,1.5,4.4,1.48160454092422,Wandle Valley,205.369,Sutton,Wandle Valley,Sutton,Wandle Valley,"2022","14792",205.5,2.055,71.98053528,7198.053528
E05000572,140001.08001126,"14",320004.27999922,"32",399997.76001675,"40",549997.47997739,"55",269997.74003985,"27",250002.39000916,"25",Worcester Park,Sutton,1957023.785,436254.7961,175005.5491,9,39,7,5,29,1,0.4,1.2,21.4,3.06339092202781,Worcester Park,195.703,Sutton,Worcester Park,Sutton,Worcester Park,"2022","13448",195.7,1.957,68.71742463,6871.742463
E05000574,150001.97999889,"15",310000.20993064,"31",339997.16007701,"34",69999.72995369,"7",,,,,Bethnal Green South,Kensington and Chelsea,881850.26,148720.496,81280.6293,0,7,2,3,2,0.8,0.8,1.4,2.6,0.955511445027436,Bethnal Green South,88.187,Tower Hamlets,Bethnal Green South,Tower Hamlets,Bethnal Green South,"2022","15082",88.1,0.881,171.1918275,17119.18275
E05000575,530002.10007807,"53",959994.92990684,"96",429996.79013291,"43",190001.24997652,"19",39999.62995759,"4",69999.8899843,"7",Blackwall and Cubitt Town,Kensington and Chelsea,2967082.82,1251317.896,1104876.957,1,5,2,4,4,0.8,0.8,1.6,4,1.38629436111989,Blackwall and Cubitt Town,296.713,Tower Hamlets,Blackwall and Cubitt Town,Tower Hamlets,Blackwall and Cubitt Town,"2022","38110",296.7,2.967,128.446242,12844.6242
E05000576,489992.95995125,"49",610003.36999865,"61",199997.71008834,"20",59999.14994622,"6",20000.12996861,"2",520001.61994163,"52",Bow East,Kensington and Chelsea,1866094.835,727429.4795,534943.3427,2,5,1,4,2,1,0.8,1.8,3.2,1.16315080980568,Bow East,186.61,Tower Hamlets,Bow East,Tower Hamlets,Bow East,"2022","20700",185.8,1.858,111.4101184,11141.01184
E05000577,110000.34003679,"11",359999.40001572,"36",349997.08002278,"35",90002.51998743,"9",69998.70999182,"7",319995.28002059,"32",Bow West,Kensington and Chelsea,1342912.67,575087.255,556554.4278,2,2,2,2,0,0.8,0.6,1.6,1.6,0.470003629245736,Bow West,134.293,Tower Hamlets,Bow West,Tower Hamlets,Bow West,"2022","13746",134.7,1.347,102.0489978,10204.89978
E05000578,330000.81991309,"33",590003.52011102,"59",119997.44996622,"12",40000.46005092,"4",10000.5700062,"1",,,Bromley-by-Bow,Kensington and Chelsea,1070728.075,124635.6203,72842.24909,1,3,2,2,0,0.8,0.8,1.6,1.4,0.336472236621213,Bromley-by-Bow,107.073,Tower Hamlets,Bromley-by-Bow,Tower Hamlets,Bromley-by-Bow,"2022","21852",107.4,1.074,203.4636872,20346.36872
E05000579,380000.57001236,"38",460001.31991832,"46",309994.9199646,"31",,,,,,,East India and Lansbury,Tower Hamlets,1223400.01,152228.761,82107.5637,4,16,6,7,9,1,0.8,1.6,7.8,2.05412373369555,East India and Lansbury,122.341,Tower Hamlets,East India and Lansbury,Tower Hamlets,East India and Lansbury,"2022","22473",122.4,1.224,183.6029412,18360.29412
E05000580,329998.24001125,"33",359997.40991487,"36",260000.12999933,"26",80002.94002511,"8",10000.5700057,"1",39997.82006792,"4",Limehouse,Tower Hamlets,1142818.14,266735.7325,191204.6152,2,20.5,5,10,9,1,0.8,1.6,9.2,2.16299262189513,Limehouse,114.284,Tower Hamlets,Limehouse,Tower Hamlets,Limehouse,"2022","19115",114.2,1.142,167.3817863,16738.17863
E05000581,179999.04002809,"18",339999.29996494,"34",249995.95004922,"25",110001.13996497,"11",20000.33000099,"2",,,Mile End and Globe Town,Tower Hamlets,900400.47,112654.0644,71383.76583,0,2,0,3,2,0.6,0.8,1.4,1.4,0.336472236621213,Mile End and Globe Town,90.039,Tower Hamlets,Mile End and Globe Town,Tower Hamlets,Mile End and Globe Town,"2022","15571",90,0.9,173.0111111,17301.11111
E05000582,239997.03990011,"24",459997.18010952,"46",250004.959961,"25",109998.50998272,"11",20000.3300006,"2",,,Mile End East,Tower Hamlets,1071341.705,356274.7925,315148.7446,7.5,55.5,5,16,44,1,0.8,1.6,24.5,2.7905436973194,Mile End East,107.133,Tower Hamlets,Mile End East,Tower Hamlets,Mile End East,"2022","17854",107,1.07,166.8598131,16685.98131
E05000583,530006.27995455,"53",830007.06008753,"83",339996.64989841,"34",219998.52003658,"22",69998.71999213,"7",10000.570006,"1",Millwall,Tower Hamlets,2458209.235,859592.0787,804825.0297,1,7,1,4,3,0.8,0.8,1.6,3,1.09861228866811,Millwall,245.818,Tower Hamlets,Millwall,Tower Hamlets,Millwall,"2022","37193",245.8,2.458,151.3140765,15131.40765
E05000584,549998.44007233,"55",360001.93995241,"36",80000.42999101,"8",20001.1300116,"2",,,,,St. Dunstan's and Stepney Green,Hackney,1018512.32,216018.2815,128476.3004,0,7,2,3,1,0.8,1,1.6,2.6,0.955511445027436,St. Dunstan's and Stepney Green,101.848,Tower Hamlets,St. Dunstan's and Stepney Green,Tower Hamlets,St Dunstan's and Stepney Green,"2022","18693",101.8,1.018,183.6247544,18362.47544
E05000585,479998.55998911,"48",470000.09011611,"47",189999.25997082,"19",20000.3200004,"2",,,,,St. Katharine's and Wapping,Hackney,1509094.865,557478.1506,459103.6482,0,8,1,2,2,0.6,0.8,1.6,2,0.693147180559945,St. Katharine's and Wapping,150.909,Tower Hamlets,St. Katharine's and Wapping,Tower Hamlets,St Katharine's and Wapping,"2022","16015",150.6,1.506,106.3413015,10634.13015
E05000586,170002.95997869,"17",229999.42002626,"23",280000.69003164,"28",130001.65999789,"13",9998.75003371,"1",60000.78996922,"6",Shadwell,Hackney,962243.165,233340.2026,194613.5017,1,11,1,8,5,0.8,0.6,1.6,5,1.6094379124341,Shadwell,96.225,Tower Hamlets,Shadwell,Tower Hamlets,Shadwell,"2022","15653",96.3,0.963,162.5441329,16254.41329
E05000587,40001.4600122,"4",130000.8699867,"13",260000.30003241,"26",180001.50997994,"18",9998.75003371,"1",,,Spitalfields and Banglatown,Hackney,637732.89,9146.492952,5524.242421,146,1025,161,148,1046,1,0.6,1.4,505.2,6.22495439047634,Spitalfields and Banglatown,63.773,Tower Hamlets,Spitalfields and Banglatown,Tower Hamlets,Spitalfields and Banglatown,"2022","11501",63.8,0.638,180.2664577,18026.64577
E05000588,260000.34003278,"26",369998.66989751,"37",149998.66005139,"15",,,,,,,Weavers,Hackney,775740.66,119541.2195,18322.2381,1,6,2,5,7,1,0.8,1.6,6.2,1.82454929205105,Weavers,77.575,Tower Hamlets,Weavers,Tower Hamlets,Weavers,"2022","15015",77.9,0.779,192.7471117,19274.71117
